what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1393281449661
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1393281449661
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1393281449662
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1393281449662
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1393281449662
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1393281449663
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1393281449663
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1393281449663
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1393281449664
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1393281449664
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1393281449665
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1393281449665
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1393281449666
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1393281449666
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1393281449666
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1393281449666
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1393281449667
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1393281449667
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1393281449667
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1393281449668
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1393281449668
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1393281449668
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1393281449668
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1393281449669
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1393281449669
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1393281449670
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1393281449670
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1393281449670
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1393281449671
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1393281449671
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1393281449671
started,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1393281449672
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1393281449672
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1393281449672
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1393281449672
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1393281449672
os,sysinfo,,,"win32",1393281449674
arch,sysinfo,,,"x86",1393281449674
ws,sysinfo,,,"win32",1393281449674
locale,sysinfo,,,"en_CA",1393281449674
processors,sysinfo,,,"8",1393281449674
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1393281449674
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1393281449674
java.specification.name,sysinfo,,,"Java Platform API Specification",1393281449674
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1393281449674
java.specification.version,sysinfo,,,"1.6",1393281449674
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1393281449674
java.version,sysinfo,,,"1.6.0_23",1393281449674
java.vm.info,sysinfo,,,"mixed mode",1393281449674
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1393281449674
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1393281449674
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1393281449674
java.vm.specification.version,sysinfo,,,"1.0",1393281449674
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1393281449674
java.vm.version,sysinfo,,,"19.0-b09",1393281449674
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1393281504015
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393281504068
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1393281504164
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1393281504167
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1393281504168
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1393281504169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281504426
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1393281748095
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1393281748128
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1393281748999
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1393281749485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281753404
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1393281771259
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393281771291
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393281771344
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1393281771882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393281776135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281781511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1393281781527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281782841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393281784529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281785076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393281785304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281789435
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1393281792918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393281794967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393281802413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393281906649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393281910102
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393281912038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393281912765
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393281914261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393281915552
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393281916825
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1393281916941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281922627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281924269
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393281924279
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1393281929475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281943010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281950547
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393281950639
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393281950649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393281957148
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393281960111
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393281961276
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393281961281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281961554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281963412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393281963425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282014552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282017165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282071345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282294501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282467371
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1393282469079
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1393282469082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282469839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282471230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282471238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282472233
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1393282472864
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393282474255
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1393282474445
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1393282474614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282486520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282523096
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393282528375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282542418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282558893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282564268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282570757
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393282570770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282580826
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393282583870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282583876
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393282583884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282584698
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393282586894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282586900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282589210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282591330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282601977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393282671866
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393283125303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283130672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283130955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283131252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283131505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283131738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283132000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283132257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283132485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283132712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283132963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283133218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283133620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393283134042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393283451780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393284124344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393284125372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393285568049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393285569831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393286503899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393286504024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393286505366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393286505393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393286507238
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1393286507312
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393286507374
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1393286507526
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1393286507526
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1393286507527
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1393286507527
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1393286507527
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1393286507527
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1393286507527
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1393286507527
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1393286507527
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1393286507527
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1393286507527
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1393286507527
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1393286507547
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1393286507559
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1393286507559
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1393286507560
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1393692673079
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1393692673080
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1393692673080
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1393692673080
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1393692673081
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1393692673081
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1393692673082
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1393692673082
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1393692673090
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1393692673090
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1393692673090
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1393692673091
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1393692673091
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1393692673092
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1393692673092
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1393692673092
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1393692673092
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1393692673093
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1393692673093
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1393692673094
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1393692673094
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1393692673094
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1393692673095
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1393692673095
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1393692673096
