what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1391119177489
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1391119177489
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1391119177489
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1391119177489
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1391119177490
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1391119177490
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1391119177490
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1391119177491
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1391119177491
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1391119177491
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1391119177492
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1391119177492
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1391119177493
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1391119177493
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1391119177494
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1391119177494
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1391119177494
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1391119177494
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1391119177495
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1391119177495
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1391119177495
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1391119177496
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1391119177496
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1391119177496
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1391119177496
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1391119177497
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1391119177497
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1391119177497
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1391119177498
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1391119177498
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1391119177498
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1391119177499
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1391119177499
started,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1391119177499
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1391119177500
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1391119177500
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1391119177500
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1391119177500
os,sysinfo,,,"win32",1391119177503
arch,sysinfo,,,"x86",1391119177503
ws,sysinfo,,,"win32",1391119177503
locale,sysinfo,,,"en_CA",1391119177503
processors,sysinfo,,,"8",1391119177503
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1391119177503
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1391119177503
java.specification.name,sysinfo,,,"Java Platform API Specification",1391119177503
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1391119177503
java.specification.version,sysinfo,,,"1.6",1391119177503
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1391119177503
java.version,sysinfo,,,"1.6.0_23",1391119177503
java.vm.info,sysinfo,,,"mixed mode",1391119177503
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1391119177503
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1391119177503
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1391119177503
java.vm.specification.version,sysinfo,,,"1.0",1391119177503
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1391119177503
java.vm.version,sysinfo,,,"19.0-b09",1391119177503
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1391119185148
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391119185149
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1391119195155
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391119209659
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1391119209771
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1391119209842
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1391119209843
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1391119209843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119210592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119234112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119239651
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1391119246152
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1391119246352
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1391119246365
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1391119246417
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1391119246503
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1391119295138
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1391119295206
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1391119297828
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119297851
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119297900
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1391119298445
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1391119298483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391119310937
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119310938
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1391119310946
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119319198
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119319220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119321514
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1391119322027
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1391119322064
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1391119325352
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1391119325355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119326024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119326045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119326052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119327560
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391119330433
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1391119330562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119334745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119336203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119338388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119338426
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1391119338455
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1391119338485
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1391119338495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119339986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119350865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119753641
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391119756156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119799244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119806815
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119806869
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119806899
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391119809521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119817357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119828295
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119828334
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119828364
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391119829671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119832817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119833465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119834673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119863306
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391119865781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391119867224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391119875165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119875688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119876936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391119878463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120011157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391120012350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120057376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120064492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391120080555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391120087956
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120099980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120101442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120120357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1391120121422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391120121871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391120122655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391120124287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120159957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120360947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391120370308
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391120373498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120376916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120436542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120443793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120446449
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1391120446452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1391120446452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120451767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120456181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120462848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120484852
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1391120487365
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1391120487385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391120488491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391120494445
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391120495584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120496366
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1391120496938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120496951
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1391120496963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1391120496963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120510533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120516803
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120516843
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120516876
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391120517917
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120518617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391120519831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391120528040
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1391120531257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1391120532652
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findPrevious",1391120534724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391120537619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391120538627
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.format",1391120545462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391120547915
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391120549225
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120550669
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391120555650
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120555821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391120557522
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120557717
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391120566675
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120570919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120585393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120612460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120652564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120681967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120682398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120695685
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1391120715442
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120722358
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1391120723883
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391120725656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120770561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120852068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120854147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120857613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120860652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120889519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120894437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391120909431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391120914460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391120951438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391120953282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391120954247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391120955070
