what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1393692673096
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1393692673096
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1393692673096
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1393692673097
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1393692673097
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1393692673098
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1393692673098
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1393692673099
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1393692673099
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1393692673099
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1393692673099
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1393692673100
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1393692673100
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1393692673100
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1393692673100
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1393692673101
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1393692673101
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1393692673101
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1393692673102
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1393692673102
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1393692673102
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1393692673102
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1393692673103
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1393692673103
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1393692673103
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1393692673103
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1393692673142
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1393692673143
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1393692673143
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1393692673144
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1393692673144
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1393692673144
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1393692673145
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1393692673145
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1393692673146
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1393692673146
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1393692673147
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1393692673147
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1393692673147
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1393692673147
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1393692673148
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1393692673148
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1393692673148
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1393692673149
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1393692673149
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1393692673150
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1393692673150
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1393692673150
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1393692673151
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1393692673151
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1393692673152
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1393692673152
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1393692673152
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1393692673153
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1393692673153
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1393692673153
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1393692673153
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1393692673154
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1393692673154
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1393692673154
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1393692673155
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1393692673155
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1393692673156
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1393692673156
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1393692673170
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1393692673170
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1393692673171
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1393692673171
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1393692673171
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1393692673171
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1393692673171
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1393692673172
os,sysinfo,,,"win32",1393692673173
arch,sysinfo,,,"x86",1393692673173
ws,sysinfo,,,"win32",1393692673173
locale,sysinfo,,,"en_CA",1393692673173
processors,sysinfo,,,"8",1393692673173
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1393692673173
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1393692673173
java.specification.name,sysinfo,,,"Java Platform API Specification",1393692673173
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1393692673173
java.specification.version,sysinfo,,,"1.6",1393692673173
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1393692673173
java.version,sysinfo,,,"1.6.0_23",1393692673173
java.vm.info,sysinfo,,,"mixed mode",1393692673173
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1393692673173
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1393692673173
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1393692673173
java.vm.specification.version,sysinfo,,,"1.0",1393692673173
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1393692673174
java.vm.version,sysinfo,,,"19.0-b09",1393692673174
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1393692673243
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393692681062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393692682806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393692797720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393692807999
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1393692808975
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.format",1393692809272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393692812059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393692817171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1393692817188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393692821492
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.format",1393692830341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393692834326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393692848275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393693032208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393693049062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393693057153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393693089499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393693118756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393693640720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695422559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695426117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695697365
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1393695700645
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1393695700764
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1393695700767
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1393695700782
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393695700840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695703631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695705885
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393695707081
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1393695707291
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1393695709409
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1393695709409
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1393695709410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695709427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695711422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695713177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695713775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695720704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695721325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695723130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695725701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695727985
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1393695734396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695734942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695734947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695738572
error,log,,,"Unable to validate connection settings.",1393695749405
error,log,,,"Unable to validate connection settings.",1393695749409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695749442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695752686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695755511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695756195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695758463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695761647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393695767323
